tweet_id,created_at,tweets,location,retweets,favorites,Hashtags,processed_tweet,tweet_sentiment
1580787298157088768,2022-10-14 05:07:16,"#DFA22 WAY💃💃💃 
My first physical Tech event 😌",No location,0,4,#dfa22,way first physical tech event,positive
1580487307307933697,2022-10-13 09:15:12,"How e go be 
#DFA22 https://t.co/5GL0tkK5ao",Lagos,0,0,#dfa22,go,neutral
1580476888257961984,2022-10-13 08:33:48,"#Datafest22
#DFA22
I've already noted the sessions I love to attend. But some are clashing. Hope we'll get recordings to other sessions",IleIfe,2,8,#datafest22 #dfa22,already noted sessions love attend clashing hope well get recordings sessions,positive
1580325438978605056,2022-10-12 22:32:00,"I'm literally noting down their names and their faces.
#DFA22 https://t.co/ZzcfV7dAMS",Ibadan Nigeria,2,3,#dfa22,literally noting names faces,neutral
1579730656284004354,2022-10-11 07:08:33,"Even me I want to attend @Nasereliver , @TheMaryamO , @Adewaleanalyst , @DataGuy__  sessions @ #DFA22",Nigeria,2,17,#dfa22,even want attend sessions,neutral
1582015191532728322,2022-10-17 14:26:28,"So @DataFestAfrica day 2 produced this🤩

It was nice meeting the main boss @TheOyinbooke . 

#DataFestAfrica22 #DFA22 https://t.co/eIiCpVUDdz",Nigeria,0,4,#datafestafrica22 #dfa22,produced nice meeting main boss,positive
1582010387506991104,2022-10-17 14:07:23,"It was a great moment for me to meet a cluster of data lovers and professionals at the first #DataFestAfrica22, organized by DataFestAfrica; an event which was held at University of Lagos, Nigeria, two days ago. I had the privilege of exchanging pleasantr…https://t.co/7jjCVq2yay",Nigeria,0,0,#datafestafrica22,great moment meet cluster lovers professionals first organized event held nigeria days ago privilege exchanging pleasantr,positive
1582003158774972416,2022-10-17 13:38:39,"Thank you Lagos.

Thank you @DataFestAfrica #DFA22 #DataFestAfrica22 

See you at #DFA23 #DataFestAfrica23 https://t.co/VgMlk07nad",Nigeria,1,77,#dfa22 #datafestafrica22 #dfa23 #datafestafrica23,thank thank see,neutral
1581991364597665795,2022-10-17 12:51:47,"Indeed DATA PEOPLE ARE REALLY NICE. Ask @DataFestAfrica community members. @coalesceconf 2022

Broadway data musical by @happyskykai of @adidas https://t.co/WhFaLPrz7c https://t.co/R8NjnnzmLJ",Nigeria,0,4,,indeed people really nice ask community members broadway musical,positive
1581976548726362115,2022-10-17 11:52:55,"Volunteering isn't easy but seeing the success of @DataFestAfrica  comes with a sense of fulfillment
Meet my amazing Team @Opiano_1 @kike_abdul @IbukunOmojola @tayo_praiz @suchararegem  @OlumayokunAwe @VeetoriaRT *inserts @KennyUdeh* in the picture 
#DataFestAfrica22 #DFA22 https://t.co/5zyy0J14wn",Surulere lagos,7,27,#datafestafrica22 #dfa22,volunteering isnt easy seeing success comes sense fulfillment meet amazing team abdul praiz inserts kennyudeh picture,positive
1581952225806413825,2022-10-17 10:16:16,I must attend @datafestafrica 2023 cause these pictures I'm seeing.mehn❤️,Nigeria,0,1,,must attend cause pictures seeingmehn,neutral
1581922670492659713,2022-10-17 08:18:50,"They've already started stealing my datafest merch 😡. Can't find my @Azure branded biro.
I need to leave this house
#datafestafrica2022 #datafestafrica",Parts Unknown,1,0,#datafestafrica2022 #datafestafrica,theyve already started stealing merch cant find branded biro need leave house,neutral
1581824702464819200,2022-10-17 01:49:32,The highpoint of #DFA22 @DataFestAfrica was the quality of speakers at each panelists session. It was a huge motivation for me. #DataFestAfrica23,Nigeria,0,0,#dfa22 #datafestafrica23,highpoint quality speakers panelists session huge motivation,positive
1581810174670835712,2022-10-17 00:51:48,After two days of break because of @DataFestAfrica I'm back to work. The fire is awakened to be better seeing my fellow data benders doing extremely great... The long nights are here again. I'm certain my laptop missed me🤣🤩 We keep grinding. #datafestafrica2022,Federal Capital Territory Nig,0,1,#datafestafrica2022,days break back work fire awakened better seeing fellow benders extremely great long nights certain laptop missed keep grinding,positive
1581799593272307713,2022-10-17 00:09:46,I have seen great traction and build-up from @datafestafrica22 in Nigeria. The best has begun and a data wave is blown. Ghana awaits @datafestafrica next year. 🔥,accra,0,0,,seen great traction buildup nigeria best begun wave blown ghana awaits year,positive
1581789316527042560,2022-10-16 23:28:55,DataFestAfrica was so much fun 👌 https://t.co/kpYSiovotf,Lagos Nigeria,1,3,,much fun,positive
1581760505445695490,2022-10-16 21:34:26,"Was really frustrating I couldn't attend #datafestafrica in person. 

As soon as I got to Unilag, calls from office forced a U-turn.

Looked forward to DS &amp; ML engagement &amp; its application to Oil &amp; Gas processes, kudos to @GiftOjeabulu_  @DavidAbu_ @TheOyinbooke for this concept",Lekki Nigeria,4,34,#datafestafrica,really frustrating couldnt attend person soon got calls office forced uturn looked forward ds amp engagement amp application oil amp gas processes kudos concept,negative
1581758137496850432,2022-10-16 21:25:02,"Meeting @hemhemoh was so much needed for my growth, I'm glad we had that conversation 😌, Gave me clarity and encouragement. Thank you for all you do 🤗
#DataFestAfrica22 #DFA22 @DataFestAfrica https://t.co/UAAkcufMRm",Surulere lagos,1,9,#datafestafrica22 #dfa22,meeting much needed growth glad conversation gave clarity encouragement thank,positive
1581757959948079104,2022-10-16 21:24:19,"Words can do absolutely no justice to how epic this event was! To the organizers @DataFestAfrica, thank you for making this a reality in one of the best ways possible. Looking forward to more of this in years to come in Sha Allah!🤍",Nigeria,5,26,,words absolutely justice epic event organizers thank making reality best ways possible looking forward years come sha allah,positive
1581741623943532544,2022-10-16 20:19:25,"I enjoyed every bit of #DataFestAfrica22  #day2.
Watch out for #DataFestAfrica23 .

@GiftOjeabulu_ @Opiano_1 @IbukunOmojola @DataFestAfrica #DFA22 https://t.co/JWNOUNr9PK",Lagos Nigeria,8,39,#datafestafrica22 #day2 #datafestafrica23 #dfa22,enjoyed every bit watch,positive
1581738160597258241,2022-10-16 20:05:39,"Very soon @DataFestAfrica annual event, participants will no longer form a long queue for item 7. There will be different buffet spots where participants can go to eat anything eatables
#DataFestAfrica22 
 @DavidAbu_ @Opiano_1 @TheOyinbooke @TheDataEngrDuke @IamIgoche @Rita_tyna https://t.co/Rc2LL2OPdJ",Lagos Nigeria,0,27,#datafestafrica22,soon annual event participants longer form long queue item different buffet spots participants go eat anything eatables tyna,negative
1581733986069774336,2022-10-16 19:49:04,"I'm honoured for the opportunity to volunteer in the first ever #DataFestAfrica event
Shout-out to the organizers, volunteers, and sponsors for making this a success
Till October 13th&amp;14th 2023
@DataFestAfrica @DavidAbu_ @tayo_praiz @kike_abdul @debolamii #DFA #datafestafrica2022 https://t.co/YrsM3FmGN0",Lagos Nigeria,2,11,#datafestafrica #dfa #datafestafrica2022,honoured opportunity volunteer first ever event shoutout organizers volunteers sponsors making success till october thampth praiz abdul datafestafrica2022,positive
1581703735281344512,2022-10-16 17:48:51,"In summary, DatafestAfrica is a PUSH. just keep doing what you’re strategically and it’ll someday pay off.
Super excited I’m a part of this space
#datafestcommunity https://t.co/vahNlgrusY",Lagos Nigeria,1,19,#datafestcommunity,summary push keep youre strategically itll someday pay super excited part space datafestcommunity,positive
1581701535993499653,2022-10-16 17:40:07,"It was a great experience at the #DataFestAfrica22 in Lagos.

All thanks to all the @DataFestAfrica Team, @DavidAbu_, @Microsoft &amp; all the Participants of the program.

Indeed, it was a blast! 💥💥💥 https://t.co/KwzcKPLMhG",We are global ,0,3,#datafestafrica22,great experience thanks team amp participants program indeed blast,positive
1581698881704034305,2022-10-16 17:29:34,"I trust data benders, You will soon start seeing sentiment analysis on @datafestafrica. They'll scrape  data and build reports showing several things...no of tweets, person with highest tweet, location with highest tweet. etc. 
Some will even predict no of next yr attendants 😂🏃",Port Harcourt,1,39,,trust benders soon start seeing sentiment analysis theyll scrape build reports showing several thingsno tweets person highest tweet location highest tweet etc even predict yr attendants,neutral
1581697116543496193,2022-10-16 17:22:33,"It was nice seeing my people at DataFestAfrica 

Happy Happy Data Festival. #people 

Kudos to the organizers and the volunteers 

#DatafestAfrica22 #DFA22 #data #dataanalytics #datascience #dataengineering

@dbrownAnalyst @Tee__Elle https://t.co/dmIhhYRhN5",Lagos Nigeria,1,4,#people #datafestafrica22 #dfa22 #data #dataanalytics #datascience #dataengineering,nice seeing people happy happy festival people kudos organizers volunteers dataanalytics datascience dataengineering _elle,positive
1581688642455875585,2022-10-16 16:48:53,"Big ups to @DataFestAfrica 
Amazing job 👍 @GiftOjeabulu_ 

#DataFestAfrica22",Lagos,3,19,#datafestafrica22,big ups amazing job,positive
1581688218944438272,2022-10-16 16:47:12,"DataFestAfrica picture highlights. 

Frame 1: The @Infobip team ❤️
Frame 2: with @GiftOjeabulu_ (I’m not short, he’s the one that is too tall 😂)
Frame 3: with @TheDataEngrDuke of @Microsoft 
Frame 4: with @emeka_boris and @Comejoinfolks 

1/2 https://t.co/Yb8WQKrDWK",Ondo Nigeria,5,46,,picture highlights frame team frame short hes tall frame frame boris,neutral
1581680263519608833,2022-10-16 16:15:35,"Had an amazing experience at DataFestAfrica2022. It was whole lot honestly and I’m glad I was there live. Going back next year as a working data analyst and will surely sharpen my networking skills before then☺️
Kudos to the organizers.
@DataFestAfrica
#DataFestAfrica22 
#DF22 https://t.co/C2ekAITSL3",Lagos,2,10,#datafestafrica22 #df22,amazing experience whole lot honestly glad live going back year working surely sharpen networking skills kudos organizers df,positive
1581675037483888640,2022-10-16 15:54:49,"Bought the ticket early but couldn't attend due to last-minute complications.

Nevertheless, I learnt a lot by streaming live. Superb work by the team and the amazing speakers.

Looking forward to #DataFestAfrica23 
@DataFestAfrica",Nsukka Nigeria,0,1,#datafestafrica23,bought ticket early couldnt attend due lastminute complications nevertheless learnt lot streaming live superb work team amazing speakers looking forward,positive
1581672834535149568,2022-10-16 15:46:04,"The @DataFestAfrica  event has proved that there are lots of data professionals building solutions here in Nigeria and Africa as a whole, I’ll recommend #recruiters to leaverage this opportunity. 

#dataScientist #jobs #DataAnalytics #DataFestAfrica22",Ondo Nigeria,0,1,#recruiters #datascientist #jobs #dataanalytics #datafestafrica22,event proved lots professionals building solutions nigeria africa whole ill recommend recruiters leaverage opportunity datascientist jobs dataanalytics,negative
1581667688954273793,2022-10-16 15:25:37,"Thank you @DataFestAfrica
See you October 2023.💜 

@GiftOjeabulu_ 
@DavidAbu_ 
@TheDataEngrDuke 
@Comejoinfolks https://t.co/lgWFCfzycW",Ondo Nigeria,6,32,,thank see october,neutral
1581664020431798273,2022-10-16 15:11:03,"In 2 days I've become active again on Twitter, and I'm so excited with the engagements from my fellow data benders after how many years😁😁🤣 All thanks to @DataFestAfrica  my energy and purpose is back on track. Set to take over the world. #DataFestAfrica 💃💃🤸‍♀️🤸‍♀️ motivated. https://t.co/fYy3VfBgue",Federal Capital Territory Nig,0,4,#datafestafrica,days become active twitter excited engagements fellow benders many years thanks energy purpose back track set take world motivated,positive
1581661391781777409,2022-10-16 15:00:36,"Well I made new amazing friends with like minds and passion, sessions were amazing. One thing I would say is the coordination was top notch, everything seem so organized. Kudos to the team, organisers and sponsors of @DataFestAfrica #DataFestAfrica22 https://t.co/fUwizwLxmG",Federal Capital Territory Nig,0,0,#datafestafrica22,well made new amazing friends like minds passion sessions amazing thing would say coordination top notch everything seem organized kudos team organisers sponsors,positive
1581653114893271041,2022-10-16 14:27:42,"It was an amazing festival.
Next year will be full of positive growth and progress report. @datafestafrica, you delivered beyond expectations.

@DavidAbu_ 
@TheOyinbooke 
@saltypip 
@GiftOjeabulu_ 
@Yinkaoke 
 and other organizers that I can't remember. Thank you 💕
We love you! https://t.co/SiqzJOReXs",Port Harcourt,1,4,,amazing festival year full positive growth progress report delivered beyond expectations organizers cant remember thank love,positive
1581653114117328897,2022-10-16 14:27:42,Thanks to everyone @DataFestAfrica who made it happen. 🙌🏽,No location,0,0,,thanks everyone made happen,positive
1581645632070356994,2022-10-16 13:57:58,It was a great experience having @DataFestAfrica many intelligent minds packed up in the same room sharing ideas and being inspired. #DataFestAfrica22 #datafestafrica2022 https://t.co/UENuAFXUNQ,No location,1,3,#datafestafrica22 #datafestafrica2022,great experience many intelligent minds packed room sharing ideas inspired,positive
1581630962827677697,2022-10-16 12:59:41,That's me😩💜 https://t.co/J6qI40sI8R,Lagos Nigeria,0,22,,thats,neutral
1581627242941030400,2022-10-16 12:44:54,Tag the new friends you made at @DataFestAfrica with pictures when you see this tweet.,Africa ,6,26,,tag new friends made pictures see tweet,positive
1581625280384290816,2022-10-16 12:37:06,Share your experience about @DataFestAfrica Under this thread.,Africa ,12,44,,share experience thread,neutral
